Date,Surveyors,Site-ID,Plot-ID,Tree ID,Tree species,Lichen species,Sampling method,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,cf. LECACAES,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,1,rO,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,LOBASCRO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,PUNCRUDE,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,2,rO,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,3,rO,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,LECASPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,CLADSPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-A,01,4,rO,PARMSQSA,Branches,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,cf. BAITLONG,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,PSEUPERP,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,ROPACHLO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,cf. BIATLONG,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,ROPACHLO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,cf. LOPADISC,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,RAMAROES,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,HYPOPHYS,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,PERTMACO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,LOXOOCHR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,PERTMACO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,ROPACHLO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,cf. LEPRSPP. ,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,PSEUPERP,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,ROPACHLO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,USNETRIC,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,cf. LEPRSPP. ,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,LEPTSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,PERTMACO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,LECACAES,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,LEPTSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,GRAPSCRI,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,ANZICOLP,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,LOBASCRO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,cf. LEPRSPP. ,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,PERTMACO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,LEPRSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,PSEUPERP,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,cf. ROPACHLO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,LOBASCRO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,LEPTSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,PSEUPERP,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,CONOURCE,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,PERTSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,LOBAQUER,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,PSEUPERP,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,LOBASCRO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,LEPTSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LOBAQUER,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LOBASCRO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,cf. LEPRSPP. ,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LEPTSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,PERTMACO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LECASPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LOBAPULM,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,cf. BIATLONG,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,cf. LEPRSPP. ,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,ROPACHLO,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,PERTAMAR,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,USNESPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,CLADSPP.,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,PARMSQSA,rM inventory,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,HYPOPHYS,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,PSEUPERP,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,ROPACHLO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L01,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,HYPOPHYS,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,ROPACHLO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,PERTAMAR,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L02,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,RAMAROES,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,PERTAMAR,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L03,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L04,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,ROPACHLO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,PERTAMAR,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L05,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,LECACAES,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,PSEUPERP,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,ROPACHLO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L06,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,LEPTSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,PERTAMAR,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L07,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L08,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,PSEUPERP,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,PERTAMAR,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L09,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L10,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,cf. ROPACHLO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,LOBASCRO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,PSEUPERP,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L11,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,PSEUPERP,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L12,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L13,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LOBAQUER,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,PSEUPERP,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,LOBAPULM,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L14,rM,PARMSQSA,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,LOBASCRO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,ROPACHLO,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,USNESPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,CLADSPP.,rM ladder,
"August 11, 2006","MNC, JD",PL-B,01,L15,rM,PARMSQSA,rM ladder,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,HYPOTUBU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,PLATGLAU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,USNESTRI,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,GRAPSCRI,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,HYPOPHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,PLATTUCK,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,USNESTRI,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,HYPOPHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,BYROFURC,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,PLATGLAU,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,PLATTUCK,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,HYPOPHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,USNESTRI,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,LOXOOCHR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,HYPOPHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,ROPACHLO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,cf. BACISCHW,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,cf. LECATHYS,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,PYRESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,ANZICOLP,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,LECACAES,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,LECASPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,LOBAPULM,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,CETROLIV,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,PUNCRUDE,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,ANZICOLP,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,cf. BIATLONG,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,cf. LECACAES,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,THELLEPA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,CETROLIV,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PUNCRUDE,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,LOBASCRO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PERTMACO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,LECASPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,LOBAPULM,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PARMCRIN,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PYRESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,LECACAES,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PERTMACO,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PERTAMAR,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,USNESPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,CLADSPP.,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PARMSQSA,wP & rO inventory,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,cf. LECACINE,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,CLADSPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,wP,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,BRYOFURC,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,wP,PARMSQSA,Branches,
